endpoint,mechanical_definition_id,variant,cohort,n,mae,bias,rmse,r2,interval_95_coverage,interval_95_width,spearman,future_interval_95_coverage,future_interval_95_width
viability_percent,,current_mixed,ROUND_009,12,22.308345676471557,18.72056418124426,25.993277154780063,-1.3711262142909741,0.5833333333333334,61.25328144233328,-0.013986013986013986,,
viability_percent,,current_mixed,role:cold_start_graduation,6,43.41735322431481,43.41735322431481,43.90029624240039,-53.68457793117378,1.0,97.3992794708228,-0.942857142857143,,
viability_percent,,current_mixed,role:rescue_candidate,11,11.319342253185793,6.948695094679576,13.780522861998845,0.3655133030858563,0.5454545454545454,32.707897174894136,0.6454545454545455,,
viability_percent,,current_mixed,role:retest_priority,9,12.73333697287101,-4.5685141555872075,14.443185905900002,0.032805657487248396,0.0,3.768997971378462,0.7666666666666667,,
viability_percent,,current_mixed,role:screening_candidate,58,30.08479276847136,30.08479276847136,33.37323156122911,-2.8493952114914407,0.7413793103448276,82.59647085816235,0.5926427626782677,,
viability_percent,,current_mixed,support:model_supported,11,16.535318168420428,15.577820135115372,21.114725544328294,-1.8952729230561935,0.36363636363636365,29.79777618692268,0.48181818181818187,,
viability_percent,,current_mixed,support:observed_retest,6,12.672749733944988,-0.4255155080192819,14.629302914559757,0.17781066193875295,0.0,3.696941560648305,0.6571428571428573,,
viability_percent,,current_mixed,support:unclassified_historical,48,26.908113404989205,24.519119465790222,30.8052861447844,-2.0240291660630674,0.7291666666666666,73.4526968910066,0.5245751058746276,,
viability_percent,,current_mixed,support:unknown_cold_start,4,45.2206616537013,45.2206616537013,45.328049338746055,-210.30543786122118,0.75,98.46678655428039,-0.7378647873726218,,
viability_percent,,current_mixed,support:unknown_prior_reversion,15,34.27585394316859,34.27585394316859,36.67104290893947,-7.218104877256849,0.8666666666666667,99.94300352394114,-0.33571428571428563,,
viability_percent,,legacy_correction,pooled,84,15.170542067015747,9.916998099008659,18.52082481884264,-0.12143712352013303,0.9880952380952381,98.19609308324438,0.48985253396194084,,
viability_percent,,legacy_correction,ROUND_003,12,6.679350354767332,-1.4024398208956281,8.343975658690326,0.23258130050783843,1.0,104.54446030334093,0.45884483676161686,,
viability_percent,,legacy_correction,ROUND_004,12,18.438257420318745,13.286724647583435,24.145849612763833,-0.6205569827385284,1.0,97.2339374861097,0.006993006993006993,,
viability_percent,,legacy_correction,ROUND_005,12,17.14002282523707,11.942220351639717,19.398314597775123,-0.154013544299763,1.0,99.08436881690265,0.43356643356643365,,
viability_percent,,legacy_correction,ROUND_006,12,20.26696246011241,13.862592381517047,22.175906583712173,-0.799690362804425,0.9166666666666666,95.34791849795636,0.32224217543563927,,
viability_percent,,legacy_correction,ROUND_007,12,13.105733648147174,9.60064748398097,16.068718648368332,0.2026581449840159,1.0,94.37234488361896,0.5288974835954515,,
viability_percent,,legacy_correction,ROUND_008,12,18.80257463990824,15.930126767688405,20.217679612821602,-2.1535060708469524,1.0,98.65239078512634,0.5664335664335665,,
viability_percent,,legacy_correction,ROUND_009,12,11.760893120619253,6.199114881546662,14.610918879587034,0.2508174451510917,1.0,98.13723080965578,0.7202797202797203,,
viability_percent,,legacy_correction,role:cold_start_graduation,6,23.83379731090037,23.83379731090037,24.683090357321383,-16.287374039743966,1.0,118.22585959972123,-0.2571428571428572,,
viability_percent,,legacy_correction,role:rescue_candidate,11,10.37495806173857,0.39628966407061356,11.985447505271424,0.5200459760831835,1.0,64.12398585553234,0.6545454545454547,,
viability_percent,,legacy_correction,role:retest_priority,9,12.772246464039135,-4.59051105012106,14.420198636987534,0.035881912799626714,1.0,75.71115217296895,0.7666666666666667,,
viability_percent,,legacy_correction,role:screening_candidate,58,15.555999877731793,12.534146027545479,19.345582512101284,-0.29347965023169964,0.9827586206896551,106.07504219701077,0.4739068244250656,,
viability_percent,,legacy_correction,support:model_supported,11,8.6120087863253,6.006861699718893,10.724616394799073,0.25306611582018324,1.0,70.15490373532502,0.7000000000000001,,
viability_percent,,legacy_correction,support:observed_retest,6,12.726312866613512,-0.4537097457363994,14.587154262604647,0.1825414753188881,1.0,72.97875992153365,0.6571428571428573,,
viability_percent,,legacy_correction,support:unclassified_historical,48,15.631148265108889,9.422274389961144,19.498137253073743,-0.21149528272415674,0.9791666666666666,99.05267127607742,0.3342018129512023,,
viability_percent,,legacy_correction,support:unknown_cold_start,4,24.31972056875277,24.31972056875277,24.761810387283294,-62.058175537962555,1.0,118.83866931526589,-0.316227766016838,,
viability_percent,,legacy_correction,support:unknown_prior_reversion,15,17.04410405198837,14.675104473406126,19.271319042755717,-1.2695932932725187,1.0,120.60082799079815,0.125,,
viability_percent,,sens_amplitude_learned,pooled,84,15.184720063136703,10.407528007927738,18.39841723421238,-0.10666253529659686,0.7738095238095238,51.90302388928688,0.5852097845755969,0.7738095238095238,52.211099637082086
viability_percent,,sens_amplitude_learned,ROUND_003,12,7.150563824477808,0.20670832884071308,8.155339968428015,0.2668877770903185,0.9166666666666666,52.218508603781174,0.6164632921377448,0.9166666666666666,52.47852209266417
viability_percent,,sens_amplitude_learned,ROUND_004,12,16.994537317287996,9.364421088162665,22.04731959772205,-0.3511106554990886,0.75,45.933705439662425,-0.06993006993006995,0.75,46.10317668143088
viability_percent,,sens_amplitude_learned,ROUND_005,12,17.373752352812044,15.218427803081894,20.433703885415923,-0.2804926806765089,0.75,53.23475953729976,0.8126107032724816,0.75,53.38334165838631
viability_percent,,sens_amplitude_learned,ROUND_006,12,19.572267651382155,13.311656193554304,21.63299476269447,-0.7126487992332888,0.75,49.14882352021331,0.3152369107522558,0.75,49.535964887543095
viability_percent,,sens_amplitude_learned,ROUND_007,12,14.693091854610662,11.543500180037212,17.196813018970662,0.08677454724716649,0.8333333333333334,51.49322255227704,0.6690027772631207,0.8333333333333334,51.8900493367722
viability_percent,,sens_amplitude_learned,ROUND_008,12,19.335173412984414,17.243299885809094,20.855454141535695,-2.3556012999900346,0.6666666666666666,57.08155312490445,0.5804195804195805,0.6666666666666666,57.45709591082696
viability_percent,,sens_amplitude_learned,ROUND_009,12,11.173654028401849,5.964682576008286,14.167404959470813,0.29560994979865973,0.75,54.21059444687009,0.7482517482517484,0.75,54.62954689195104
viability_percent,,sens_amplitude_learned,role:cold_start_graduation,6,25.378707087742146,25.378707087742146,26.043497093832777,-18.24547185716372,1.0,69.81850885039226,-0.3714285714285715,1.0,69.92924659970474
viability_percent,,sens_amplitude_learned,role:rescue_candidate,11,11.025695497890958,3.2641796107466616,13.347476893405164,0.4047635959652792,0.8181818181818182,39.40298604958412,0.6090909090909091,0.8181818181818182,39.60943215129696
viability_percent,,sens_amplitude_learned,role:retest_priority,9,12.7756716262164,-4.560175623557438,14.421577851171383,0.035697478595247634,0.0,3.7824564819434503,0.7666666666666667,0.0,5.454347891446643
viability_percent,,sens_amplitude_learned,role:screening_candidate,58,15.292768063177277,12.536133017815185,18.815355713597725,-0.2235475299800258,0.8620689655172413,59.887379288186715,0.6020056601451951,0.8620689655172413,60.02351733154106
viability_percent,,sens_amplitude_learned,support:model_supported,11,10.319807806949457,9.397912774783356,12.969168013073737,-0.0923023307695674,0.7272727272727273,40.69648846004368,0.5363636363636364,0.7272727272727273,40.90198374835636
viability_percent,,sens_amplitude_learned,support:observed_retest,6,12.752252756705067,-0.42900875271662403,14.614762016566115,0.17944429134727957,0.0,3.71893594141137,0.6571428571428573,0.0,5.413373726249074
viability_percent,,sens_amplitude_learned,support:unclassified_historical,48,15.272780286489999,9.525303353409894,18.96125383726223,-0.1456964977719153,0.7916666666666666,50.13394927523917,0.5791830644011323,0.7916666666666666,50.37525133000611
viability_percent,,sens_amplitude_learned,support:unknown_cold_start,4,26.02884431306734,26.02884431306734,26.219246904690802,-69.69961362673206,1.0,78.36538978997118,-0.7378647873726218,1.0,78.46337181727743
viability_percent,,sens_amplitude_learned,support:unknown_prior_reversion,15,16.55175012553462,14.139961762911243,18.78867167678596,-1.157333619666975,1.0,77.99919290798569,0.15357142857142855,1.0,78.09765032107187
viability_percent,,sens_ard_learned,pooled,84,14.807485325603178,6.036051517790896,17.798172440824448,-0.035631141424259605,0.6309523809523809,37.85354556948564,0.408705248684483,0.6428571428571429,38.25708023300031
viability_percent,,sens_ard_learned,ROUND_003,12,12.436583188893783,-9.392256311938578,14.545373943601822,-1.3320405737083858,0.5833333333333334,27.838616528111643,0.6199659244794364,0.6666666666666666,28.268018624215188
viability_percent,,sens_ard_learned,ROUND_004,12,16.89459366207951,3.3172501492771325,19.777616251795795,-0.0872444905166272,0.5,35.84507195297939,0.11188811188811189,0.5,36.123252100984296
viability_percent,,sens_ard_learned,ROUND_005,12,17.52525760993398,16.206346605520967,21.26396388019677,-0.38666438438502526,0.5833333333333334,36.41463923118592,0.4413316750531582,0.5833333333333334,36.75668904723553
viability_percent,,sens_ard_learned,ROUND_006,12,18.39439128513621,9.41236088584405,20.406346034845868,-0.5239317513178707,0.6666666666666666,42.70468873716492,0.3012263813854889,0.6666666666666666,43.14624093376537
viability_percent,,sens_ard_learned,ROUND_007,12,12.690693601928517,8.931837029524333,15.02186093520711,0.3031656620434735,0.75,37.474512899126864,0.6619975125797373,0.75,37.94615866006479
viability_percent,,sens_ard_learned,ROUND_008,12,14.114538234961742,10.159531561331253,16.526656348093038,-1.1071771315989385,0.6666666666666666,43.392665343381644,0.6923076923076924,0.6666666666666666,43.805332651158864
viability_percent,,sens_ard_learned,ROUND_009,12,11.596339696288517,3.617290704977116,15.727071993028593,0.13198276863349034,0.6666666666666666,41.30462429444908,0.4825174825174825,0.6666666666666666,41.7538696135781
viability_percent,,sens_ard_learned,role:cold_start_graduation,6,19.8118874686555,19.8118874686555,21.826978361206855,-12.51814804860888,1.0,63.11579671283054,-0.3714285714285715,1.0,63.240201385255524
viability_percent,,sens_ard_learned,role:rescue_candidate,11,10.845992573615094,4.76867450963978,13.598377512303701,0.3821752297364597,0.45454545454545453,25.277939685313164,0.6272727272727273,0.45454545454545453,25.78127970295204
viability_percent,,sens_ard_learned,role:retest_priority,9,12.757369867912214,-4.579481385990324,14.41153666205604,0.03703982451895971,0.0,3.771892662490441,0.7666666666666667,0.0,5.446848539809391
viability_percent,,sens_ard_learned,role:screening_candidate,58,15.359227507202725,6.49856750948927,18.498502809883302,-0.18268513380794382,0.7241379310344828,42.91377029411986,0.27516303679094384,0.7413793103448276,43.12996237361614
viability_percent,,sens_ard_learned,support:model_supported,11,10.191031151237604,7.185287104175092,13.08345900648261,-0.1116390217550518,0.6363636363636364,38.73375788706233,0.3727272727272728,0.6363636363636364,38.98990179319334
viability_percent,,sens_ard_learned,support:observed_retest,6,12.720521189543584,-0.4536884666607512,14.60236241267476,0.1808360689954781,0.0,3.7111339934026746,0.6571428571428573,0.0,5.407793115592135
viability_percent,,sens_ard_learned,support:unclassified_historical,48,16.31270643651087,4.885925332175893,19.178745567389768,-0.172130255851769,0.5833333333333334,35.700754112360464,0.30365042757825067,0.6041666666666666,36.07355017655009
viability_percent,,sens_ard_learned,support:unknown_cold_start,4,19.69093731550152,19.69093731550152,21.829308744492526,-48.00682654985825,1.0,55.646864971979674,-0.7378647873726218,1.0,55.8005304888616
viability_percent,,sens_ard_learned,support:unknown_prior_reversion,15,12.908709289017606,7.828275662801656,16.0937564067339,-0.5828508870811082,0.9333333333333333,53.00906865583138,0.18214285714285713,0.9333333333333333,53.16843538156634
viability_percent,,sens_baseline,pooled,84,15.184447995893471,10.406117434862866,18.398101535300853,-0.10662455712098184,0.7857142857142857,52.76212554056794,0.585664167693809,0.7857142857142857,53.06750877514802
viability_percent,,sens_baseline,ROUND_003,12,7.150968470278481,0.20587651367251456,8.15499178936566,0.26695037383760944,0.9166666666666666,57.673904408082514,0.6164632921377448,0.9166666666666666,57.92205920617412
viability_percent,,sens_baseline,ROUND_004,12,16.997666821074244,9.361785590286166,22.048049314323215,-0.35120009441586486,0.75,51.42734629548727,-0.06993006993006995,0.75,51.57878202502389
viability_percent,,sens_baseline,ROUND_005,12,17.37269497159691,15.218229307727801,20.432602655020215,-0.2803546656135787,0.75,57.57160489726606,0.8126107032724816,0.75,57.70903992075525
viability_percent,,sens_baseline,ROUND_006,12,19.576967958442765,13.309565595862303,21.63645898799125,-0.7131973572488566,0.8333333333333334,52.18531951997829,0.3450789794499594,0.8333333333333334,52.56559519895148
viability_percent,,sens_baseline,ROUND_007,12,14.687651387008506,11.540316845308155,17.193926919301905,0.08708105037720315,0.8333333333333334,47.182370344110154,0.6690027772631207,0.8333333333333334,47.590790181720365
viability_percent,,sens_baseline,ROUND_008,12,19.33709395618691,17.246534448711824,20.85630551177131,-2.3558752731542705,0.6666666666666666,53.76159818569236,0.5804195804195805,0.6666666666666666,54.14369582252136
viability_percent,,sens_baseline,ROUND_009,12,11.168092406666473,5.960513742471304,14.16214672172352,0.296132722037986,0.75,49.532735133358905,0.7482517482517484,0.75,49.96259907088972
viability_percent,,sens_baseline,role:cold_start_graduation,6,25.37872308655344,25.37872308655344,26.043509515375373,-18.245490215566562,1.0,70.33638548656567,-0.23190841426097938,1.0,70.44555620074608
viability_percent,,sens_baseline,role:rescue_candidate,11,11.027534770812649,3.2625628137234743,13.347690926012225,0.4047445060620941,0.8181818181818182,40.85600140619783,0.6090909090909091,0.8181818181818182,41.06010823880768
viability_percent,,sens_baseline,role:retest_priority,9,12.775151500056596,-4.56487919825971,14.424302371458383,0.03533309267572449,0.0,3.7818544020824922,0.7666666666666667,0.0,5.453962252894192
viability_percent,,sens_baseline,role:screening_candidate,58,15.292104261315213,12.535124962802401,18.81455396286859,-0.22344325778462348,0.8793103448275862,60.80254357588612,0.6020056601451951,0.8793103448275862,60.93535429319009
viability_percent,,sens_baseline,support:model_supported,11,10.314282338306858,9.39250589559143,12.962130639107167,-0.09111723479090461,0.7272727272727273,37.55486001658371,0.5363636363636364,0.7272727272727273,37.77777905741274
viability_percent,,sens_baseline,support:observed_retest,6,12.743470786212887,-0.42806233351756023,14.610532416289898,0.17991917016343406,0.0,3.717322951435065,0.6571428571428573,0.0,5.4122939814946776
viability_percent,,sens_baseline,support:unclassified_historical,48,15.274574555348101,9.523864251887195,18.962119992556318,-0.14580117162533401,0.8125,54.71454378020354,0.5800988037013373,0.8125,54.94386908772619
viability_percent,,sens_baseline,support:unknown_cold_start,4,26.028921803481374,26.028921803481374,26.21931490357791,-69.69998034216802,1.0,71.70273598810797,-0.7378647873726218,1.0,71.80980955400535
viability_percent,,sens_baseline,support:unknown_prior_reversion,15,16.552029023050967,14.140233491571303,18.78899509208581,-1.1574078900269527,1.0,72.23347347429825,0.15357142857142855,1.0,72.33976327766986
viability_percent,,sens_bounds,pooled,84,13.236442171723318,5.6345643526150955,16.651037024522957,0.09356460913002673,0.4880952380952381,27.592605833483624,0.558856732095508,0.5119047619047619,28.201659044700033
viability_percent,,sens_bounds,ROUND_003,12,8.972372080918884,-8.272477575407786,10.524736195196512,-0.2209805851883846,0.8333333333333334,40.40748690073442,0.5008764248619176,0.8333333333333334,40.72901884211412
viability_percent,,sens_bounds,ROUND_004,12,14.275593869593964,7.982314869844141,19.639886991832068,-0.07215430254191268,0.5833333333333334,32.407084202107185,0.3426573426573427,0.5833333333333334,32.71025106458227
viability_percent,,sens_bounds,ROUND_005,12,18.168246389815824,16.956153551056534,21.82012148444407,-0.46014920979240226,0.4166666666666667,33.11629962388562,0.5874125874125874,0.4166666666666667,33.54089835802668
viability_percent,,sens_bounds,ROUND_006,12,16.933299521079984,8.86719682531451,18.662684873557087,-0.27462745832959845,0.16666666666666666,16.410329471556786,0.32867132867132864,0.16666666666666666,17.21937501872433
