dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation
0.0,0.0,0.0,1.4297718470318148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000027,v2_244ae228b18b,2,local_perturbation,,,,0,0.0,10.0,10.0,0.0,0.0,10.0,1.4297718470318148,0.0,round5_solubility_viscosity_v2,131.66768939315983,True,,0.02461804492631048,in_support,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39948551590491,0.0,8.3084237079961,0.0,0.0,cand_000028,v2_e44eb4dab0fc,2,local_perturbation,,,,1,4.39948551590491,8.3084237079961,12.70790922390101,0.0,0.0,12.70790922390101,0.0,0.0,round5_solubility_viscosity_v2,0.0,True,,0.1718017684155685,in_support,,
0.010174995735033224,0.2353120334435987,1.7713040214718223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000029,v2_289c8147b1bd,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.2353120334435987,0.0,1.7814790172068555,0.05882800836089967,round5_solubility_viscosity_v2,144.19177170387616,True,,0.10596756422195125,in_support,,
0.0,0.0,0.0,1.2142993351724034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0045030579487406,0.0,cand_000030,v2_f11f74374815,2,local_perturbation,,,,0,0.0,2.0045030579487406,2.0045030579487406,0.0,0.0,2.0045030579487406,1.2142993351724034,0.0,round5_solubility_viscosity_v2,111.82482577602663,True,,0.2096933670531833,in_support,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4336745524145706,0.0,0.02393659658025459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000031,v2_66a0e2c3ece7,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.4576111489948252,0.0,0.0,0.26681393089172517,round5_solubility_viscosity_v2,53.06775712905829,True,,0.12822288191391665,in_support,,
0.0,0.0,0.0,0.0,0.0,0.3888938276860236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000032,v2_7add013eb0bc,1,local_perturbation,,,,0,0.0,0.0,0.0,0.3888938276860236,0.3888938276860236,0.0,0.0,0.28595134388678206,round5_solubility_viscosity_v2,133.1183572169259,True,,0.02221234462795285,in_support,,
0.0,0.0,0.0,2.5,0.0,0.001424165435299199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000033,v2_a6e33588e03b,2,local_perturbation,,,,0,0.0,0.0,0.0,0.001424165435299199,0.001424165435299199,0.0,2.5,0.001047180467131764,round5_solubility_viscosity_v2,230.71249182850295,True,,0.09458519217245706,in_support,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12171936257398293,1.8099298015509409,0.0,0.0,cand_000034,v2_f87f77ae3ae0,3,local_perturbation,,,,1,0.12171936257398293,1.8099298015509409,1.9316491641249238,0.0,0.0,1.9316491641249238,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.30086070385357505,in_support,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22897739517366122,0.01915360385997958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000035,v2_41593aba46dd,3,local_perturbation,,,,1,1.0,0.0,1.0,0.22897739517366122,0.2481309990336408,1.0,0.0,0.27495788672453186,round5_solubility_viscosity_v2,43.76417958864593,True,,0.19036278159282963,in_support,,
0.0,0.45295909798765854,0.6037794698778127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000036,v2_65f30c6962aa,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.45295909798765854,0.0,0.6037794698778127,0.11323977449691464,round5_solubility_viscosity_v2,101.86925706524137,True,,0.09428339685853253,in_support,,
