panel_row,stage,label,iteration_dir,x_feature,x_value,predicted_mean,predicted_std,ucb,is_selected,training_points,anchor_mode,acquisition,kappa
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.06362708308000328,26.187137,17.185792,34.780033,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.06716192102889236,25.813618,17.112042,34.369639,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.07069675897778142,25.437789,17.032591,33.954085,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.0742315969266705,25.060596,16.947677,33.534435,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.07776643487555956,24.683056,16.857701,33.111906,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.08130127282444864,24.306261,16.763227,32.687875,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.08483611077333772,23.931389,16.66497,32.263874,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.08837094872222678,23.559704,16.563792,31.8416,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.09190578667111586,23.192558,16.460686,31.422901,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.09544062462000492,22.831393,16.356769,31.009778,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.098975462568894,22.477737,16.253267,30.60437,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.10251030051778307,22.133197,16.1515,30.208947,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.10604513846667214,21.799455,16.052864,29.825887,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.1095799764155612,21.478256,15.958813,29.457663,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.11311481436445028,21.171396,15.870836,29.106814,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.11664965231333936,20.880704,15.790435,28.775921,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.12018449026222842,20.608027,15.719103,28.467578,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.1237193282111175,20.355208,15.658298,28.184357,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.12725416616000657,20.124066,15.609418,27.928775,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.13078900410889563,19.916364,15.573778,27.703253,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.13432384205778472,19.733791,15.552587,27.510084,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.13785868000667378,19.577924,15.546923,27.351386,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.14139351795556285,19.450206,15.557716,27.229064,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.14492835590445194,19.351908,15.585717,27.144766,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.148463193853341,19.284099,15.631487,27.099842,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.15199803180223007,19.247616,15.695366,27.095298,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.15553286975111913,19.243035,15.777462,27.131765,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.15906770770000822,19.270649,15.877634,27.209466,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.16260254564889728,19.330453,15.995485,27.328195,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.16613738359778635,19.422141,16.130367,27.487324,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.16967222154667544,19.545112,16.281391,27.685808,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.1732070594955645,19.698492,16.447455,27.922219,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.17674189744445357,19.881158,16.627274,28.194795,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.18027673539334263,20.091774,16.819421,28.501484,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.18381157334223172,20.328824,17.022368,28.840008,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.18734641129112078,20.590653,17.234524,29.207915,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.19088124924000985,20.875497,17.454281,29.602638,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.1944160871888989,21.18152,17.680041,30.021541,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.197950925137788,21.506839,17.91025,30.461964,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.20148576308667707,21.849551,18.14342,30.921261,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.20502060103556613,22.207758,18.378146,31.39683,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.20855543898445522,22.57958,18.613122,31.88614,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.21209027693334428,22.963176,18.84715,32.386751,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.21562511488223335,23.356756,19.079143,32.896327,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2191599528311224,23.75859,19.308126,33.412653,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2226947907800115,24.167016,19.533241,33.933636,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.22622962872890057,24.580449,19.753735,34.457316,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.22976446667778963,24.997384,19.968965,34.981866,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.23329930462667872,25.416398,20.178384,35.50559,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.23683414257556779,25.836156,20.381542,36.026927,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.24036898052445685,26.255406,20.578074,36.544443,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2439038184733459,26.672985,20.767695,37.056833,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.247438656422235,27.087814,20.950193,37.562911,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.25097349437112404,27.498897,21.125422,38.061608,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.25450833232001313,27.905321,21.293295,38.551969,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2580431702689022,28.306253,21.453776,39.033141,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.26157800821779126,28.700935,21.606878,39.504374,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.26511284616668035,29.088685,21.752651,39.965011,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.26864768411556944,29.468889,21.891184,40.414481,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2721825220644585,29.841003,22.022594,40.8523,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.27571736001334757,30.204547,22.147023,41.278058,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.27925219796223666,30.559099,22.264634,41.691416,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2827870359111257,30.904298,22.375611,42.092103,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2863218738600148,31.239835,22.480147,42.479909,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2898567118089039,31.565454,22.578449,42.854678,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.2933915497577929,31.880943,22.670733,43.216309,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.296926387706682,32.186139,22.757216,43.564748,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.30046122565557104,32.48092,22.838125,43.899982,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.30399606360446013,32.7652,22.913682,44.222041,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3075309015533492,33.038933,22.984113,44.530989,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.31106573950223826,33.302104,23.049642,44.826926,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.31460057745112735,33.554732,23.11049,45.109977,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.31813541540001644,33.796863,23.166872,45.380299,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3216702533489055,34.028571,23.219002,45.638072,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.32520509129779457,34.249954,23.267085,45.883496,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.32873992924668366,34.461132,23.311324,46.116794,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3322747671955727,34.662249,23.351914,46.338205,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3358096051444618,34.853464,23.389042,46.547985,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3393444430933509,35.034959,23.422891,46.746404,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3428792810422399,35.206927,23.453635,46.933744,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.346414118991129,35.369579,23.481444,47.110301,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.34994895694001804,35.523138,23.506478,47.276377,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.35348379488890713,35.667841,23.528894,47.432288,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3570186328377962,35.803933,23.54884,47.578353,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.36055347078668526,35.931672,23.566459,47.714902,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.36408830873557435,36.051323,23.581889,47.842268,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.36762314668446344,36.163161,23.595261,47.960791,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3711579846333525,36.267465,23.606703,48.070816,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.37469282258224157,36.364522,23.616335,48.17269,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.37822766053113066,36.454625,23.624277,48.266763,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3817624984800197,36.53807,23.630641,48.35339,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3852973364289088,36.615157,23.635538,48.432926,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3888321743777978,36.68619,23.639074,48.505727,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.3923670123266869,36.751475,23.641352,48.572151,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.395901850275576,36.811318,23.642473,48.632555,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.39943668822446504,36.866029,23.642536,48.687297,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.40297152617335413,36.915914,23.641636,48.736732,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4065063641222432,36.961283,23.639867,48.781216,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.41004120207113226,37.002441,23.637322,48.821102,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.41357604002002135,37.039695,23.634089,48.85674,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.41711087796891044,37.073347,23.630259,48.888476,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4206457159177995,37.103697,23.625917,48.916655,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.42418055386668857,37.13104,23.621148,48.941615,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.42771539181557766,37.15567,23.616038,48.963689,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4312502297644667,37.177873,23.610665,48.983206,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4347850677133558,37.197931,23.605112,49.000487,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4383199056622448,37.216119,23.599454,49.015846,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4418547436111339,37.232707,23.593768,49.029591,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.445389581560023,37.247956,23.588127,49.042019,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.44892441950891204,37.26212,23.582599,49.05342,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.45245925745780113,37.275445,23.577252,49.064071,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4559940954066902,37.288168,23.57215,49.074243,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.45952893335557926,37.300517,23.567351,49.084192,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.46306377130446835,37.312708,23.562913,49.094164,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.46659860925335744,37.32495,23.558886,49.104393,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4701334472022465,37.337439,23.555317,49.115097,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.47366828515113557,37.350362,23.552247,49.126486,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4772031231000246,37.363893,23.549714,49.13875,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4807379610489137,37.378196,23.547749,49.15207,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4842727989978028,37.393421,23.546376,49.166609,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4878076369466918,37.409709,23.545616,49.182517,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.4913424748955809,37.427186,23.545483,49.199928,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.49487731284447,37.445969,23.545984,49.218961,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.49841215079335904,37.46616,23.547121,49.239721,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5019469887422481,37.487851,23.548889,49.262296,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5054818266911372,37.511121,23.551279,49.286761,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5090166646400263,37.536037,23.554275,49.313175,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5125515025889154,37.562656,23.557854,49.341583,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5160863405378044,37.591021,23.561989,49.372015,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5196211784866935,37.621166,23.566649,49.40449,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5231560164355825,37.653113,23.571796,49.439011,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5266908543844716,37.686875,23.57739,49.47557,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5302256923333607,37.722454,23.583385,49.514146,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5337605302822498,37.759842,23.589731,49.554707,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5372953682311389,37.799023,23.596377,49.597211,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.540830206180028,37.839971,23.603269,49.641606,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.544365044128917,37.882653,23.610349,49.687828,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.547899882077806,37.927029,23.617559,49.735808,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5514347200266951,37.973048,23.624841,49.785469,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5549695579755842,38.020657,23.632133,49.836724,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5585043959244733,38.069794,23.639376,49.889483,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5620392338733623,38.120392,23.646511,49.943648,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5655740718222514,38.172378,23.653479,49.999118,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5691089097711405,38.225675,23.660224,50.055787,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5726437477200296,38.280202,23.666691,50.113547,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5761785856689187,38.335871,23.672827,50.172285,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5797134236178078,38.392595,23.678584,50.231887,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5832482615666967,38.45028,23.683917,50.292238,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5867830995155858,38.50883,23.688783,50.353222,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5903179374644749,38.568148,23.693146,50.414721,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.593852775413364,38.628133,23.696974,50.476619,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.5973876133622531,38.688682,23.700239,50.538801,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6009224513111421,38.74969,23.702921,50.601151,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6044572892600312,38.811054,23.705004,50.663555,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6079921272089203,38.872664,23.706479,50.725903,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6115269651578094,38.934413,23.707343,50.788084,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6150618031066984,38.996191,23.707603,50.849993,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6185966410555875,39.05789,23.707268,50.911524,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6221314790044765,39.1194,23.706357,50.972578,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6256663169533656,39.180609,23.704898,51.033058,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6292011549022547,39.241408,23.702923,51.09287,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6327359928511438,39.301688,23.700473,51.151924,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6362708308000329,39.361338,23.697596,51.210136,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6398056687489219,39.420251,23.694346,51.267424,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.643340506697811,39.478319,23.690785,51.323712,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6468753446467,39.535438,23.686981,51.378929,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6504101825955891,39.591504,23.683005,51.433007,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6539450205444782,39.646416,23.678936,51.485884,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6574798584933673,39.700075,23.674855,51.537502,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6610146964422563,39.752387,23.670847,51.587811,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6645495343911454,39.803262,23.666997,51.63676,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6680843723400345,39.852613,23.663393,51.68431,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6716192102889236,39.900359,23.660121,51.73042,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6751540482378127,39.946425,23.657267,51.775058,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6786888861867018,39.990741,23.654912,51.818197,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6822237241355907,40.033244,23.653132,51.85981,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6857585620844798,40.07388,23.652,51.89988,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6892934000333689,40.112601,23.651579,51.93839,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.692828237982258,40.149367,23.651925,51.975329,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6963630759311471,40.184147,23.653086,52.01069,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.6998979138800361,40.216921,23.655097,52.044469,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.7034327518289252,40.247673,23.657986,52.076666,True,270,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.0,23.581982,15.066963,31.115464,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.0035348379488890714,23.347664,14.937617,30.816473,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.007069675897778143,23.106208,14.817802,30.515109,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.010604513846667215,22.857866,14.70737,30.211551,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.014139351795556285,22.603057,14.605958,29.906036,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.017674189744445356,22.342317,14.513023,29.598828,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.02120902769333443,22.076264,14.427884,29.290205,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.0247438656422235,21.805569,14.349757,28.980448,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.02827870359111257,21.530933,14.277799,28.669832,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.03181354154000164,21.253063,14.211135,28.358631,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.03534837948889071,20.972657,14.148894,28.047104,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.03888321743777978,20.690387,14.090233,27.735504,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.04241805538666886,20.406895,14.034358,27.424074,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.04595289333555793,20.12278,13.980546,27.113053,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.049487731284447,19.838605,13.928151,26.802681,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.05302256923333607,19.554891,13.87662,26.493201,False,304,median_profile,ucb,0.5
3,10,iteration_10,iteration_10_prior_mean,ectoin_M,0.05655740718222514,19.272122,13.825494,26.184869,False,304,median_profile,ucb,0.5
